what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1317611441704
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611442252
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611443290
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611510630
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611546877
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611557948
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317611562633
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1317611569580
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1317611571115
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611578104
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611624201
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611628215
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611632131
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611640782
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611650755
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611655527
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611669580
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611682630
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611715389
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611729459
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1317611768548
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317611796208
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317611831284
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317611954014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317611994498
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317611995077
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317611998083
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317612164714
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1317612242318
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1317612243659
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612251636
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612254496
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612255880
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317612293391
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612300287
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612304350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612306080
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612331686
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612367016
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612374802
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612389027
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612403664
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612438535
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612498639
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612514727
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612537559
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317612575647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317612580114
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1317612600323
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612604067
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612634745
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317612666360
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612682295
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612838077
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612857536
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612861006
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612883833
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612906437
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612937741
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612945404
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612986742
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317612993927
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613011404
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613014903
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613085917
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613123128
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613126390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613181638
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1317613254924
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1317613271327
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613278557
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613309827
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1317613322086
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1317613325877
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613326906
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613586857
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613594020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613644637
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613678899
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613680790
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613736103
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613862668
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1317613868713
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613872664
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613906758
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317613927384
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1317613946406
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1317613967446
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613975816
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613976042
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613988860
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613989071
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613993119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613993232
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613997215
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317613997318
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614000342
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614000440
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614005555
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614005731
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614009509
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614009622
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614012843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614012963
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614017312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614017435
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614020122
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614020219
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614031118
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317614031667
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614044916
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614045346
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614046044
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614046514
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614047018
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614049234
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614049438
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614049627
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614050504
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1317614052589
