what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588290025
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588292272
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1317588292351
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1317588292352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588297048
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588341235
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588356611
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588363801
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1317588405659
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588405758
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588417129
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588422099
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588423980
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588424111
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588424112
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1317588426666
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1317588433551
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588441329
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588441950
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588441950
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588442658
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588444120
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588444120
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588444891
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588446169
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588447530
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1317588448462
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588448463
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588454834
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317588467076
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588472653
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317588472701
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1317588472836
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\n/**\n * \n */\n \n\nimport java.io.*;\n\n\nclass Contestant extends NoTippingPlayer {\n\tprivate static BufferedReader br;\n\tprivate String status;\n\tprivate Integer[] torque = {-9, -3};\n\t\n\tContestant(int port) {\n\t\tsuper(port);\n\t}\n\n\tprotected String process(String command) {\n\t\tthis.status = command;\n\t\t\n\t\t//System.out.println(command);\n\t\t//System.out.println(""Enter move (position weight): "");\n\t\ttry {\n\t\t\t//return ""3 3"";\n\t\t\treturn br.readLine();\n\t\t} catch (Exception ev) {\n\t\t\tSystem.out.println(ev.getMessage());\n\t\t}\n\t\treturn """";\t\t\t\n\t}\n\n\tpublic static void main(String[] args) throws Exception {\n\t\tbr = new BufferedReader(new InputStreamReader(System.in));\n\t\tContestant con = new Contestant(Integer.parseInt(args[0]));\n\t\tcon.process(br.toString());\n\t}\n}\n\n----------------------------------- SOURCE END -------------------------------------",1317588473369
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588473375
error,log,,,"Error in JDT Core during reconcile",1317588473386
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1317588473506
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588474138
error,log,,,"Error in JDT Core during AST creation",1317588474139
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588474141
error,log,,,"Error in JDT Core during AST creation",1317588474177
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588474285
error,log,,,"Error in JDT Core during AST creation",1317588474286
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588474289
error,log,,,"Error in JDT Core during AST creation",1317588474290
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588474293
error,log,,,"Error in JDT Core during AST creation",1317588474294
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588474297
error,log,,,"Error in JDT Core during AST creation",1317588474297
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588474300
error,log,,,"Error in JDT Core during AST creation",1317588474300
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588477687
error,log,,,"Error in JDT Core during AST creation",1317588477687
error,log,,,"Unexpected runtime error while computing a text hover",1317588477858
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588481316
error,log,,,"Error in JDT Core during AST creation",1317588481320
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\n/**\n * \n */\n \n\nimport java.io.*;\n\n\nclass Contestant extends NoTippingPlayer {\n\tprivate static BufferedReader br;\n\tprivate String status;\n\tprivate Integer[] torque = {-9, -3};\n\t\n\tContestant(int port) {\n\t\tsuper(port);\n\t}\n\n\tprotected String process(String command) {\n\t\tthis.status = command;\n\t\t\n\t\t//System.out.println(command);\n\t\t//System.out.println(""Enter move (position weight): "");\n\t\ttry {\n\t\t\t//return ""3 3"";\n\t\t\treturn br.readLine();\n\t\t} catch (Exception ev) {\n\t\t\tSystem.out.println(ev.getMessage());\n\t\t}\n\t\treturn """";\t\t\t\n\t}\n\n\tpublic static void main(String[] args) throws Exception {\n\t\tbr = new BufferedReader(new InputStreamReader(System.in));\n\t\tContestant con = new Contestant(Integer.parseInt(args[0]));\n\t\tcon.process(br.toString());\n\t}\n}\n\n----------------------------------- SOURCE END -------------------------------------",1317588484652
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588484654
error,log,,,"Error in JDT Core during reconcile",1317588484655
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588484662
error,log,,,"Error in JDT Core during AST creation",1317588484662
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588484789
error,log,,,"Error in JDT Core during AST creation",1317588484789
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588492565
error,log,,,"Error in JDT Core during AST creation",1317588492566
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\n/**\n * \n */\n \n\nimport java.io.*;\n\n\nclass Contestant extends NoTippingPlayer {\n\tprivate static BufferedReader br;\n\tprivate String status;\n\tprivate Integer[] torque = {-9, -3};\n\t\n\tContestant(int port) {\n\t\tsuper(port);\n\t}\n\n\t\n\t\n\tprotected String process(String command) {\n\t\tthis.status = command;\n\t\t\n\t\t//System.out.println(command);\n\t\t//System.out.println(""Enter move (position weight): "");\n\t\ttry {\n\t\t\t//return ""3 3"";\n\t\t\treturn br.readLine();\n\t\t} catch (Exception ev) {\n\t\t\tSystem.out.println(ev.getMessage());\n\t\t}\n\t\treturn """";\t\t\t\n\t}\n\n\tpublic static void main(String[] args) throws Exception {\n\t\tbr = new BufferedReader(new InputStreamReader(System.in));\n\t\tContestant con = new Contestant(Integer.parseInt(args[0]));\n\t\tcon.process(br.toString());\n\t}\n}\n\n----------------------------------- SOURCE END -------------------------------------",1317588494193
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588494195
error,log,,,"Error in JDT Core during reconcile",1317588494196
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588494218
error,log,,,"Error in JDT Core during AST creation",1317588494219
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\n/**\n * \n */\n \n\nimport java.io.*;\n\n\nclass Contestant extends NoTippingPlayer {\n\tprivate static BufferedReader br;\n\tprivate String status;\n\tprivate Integer[] torque = {-9, -3};\n\t\n\tContestant(int port) {\n\t\tsuper(port);\n\t}\n\n\tprivate \n\t\n\tprotected String process(String command) {\n\t\tthis.status = command;\n\t\t\n\t\t//System.out.println(command);\n\t\t//System.out.println(""Enter move (position weight): "");\n\t\ttry {\n\t\t\t//return ""3 3"";\n\t\t\treturn br.readLine();\n\t\t} catch (Exception ev) {\n\t\t\tSystem.out.println(ev.getMessage());\n\t\t}\n\t\treturn """";\t\t\t\n\t}\n\n\tpublic static void main(String[] args) throws Exception {\n\t\tbr = new BufferedReader(new InputStreamReader(System.in));\n\t\tContestant con = new Contestant(Integer.parseInt(args[0]));\n\t\tcon.process(br.toString());\n\t}\n}\n\n----------------------------------- SOURCE END -------------------------------------",1317588499222
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588499224
error,log,,,"Error in JDT Core during reconcile",1317588499225
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1317588499347
error,log,,,"Error in JDT Core during AST creation",1317588499348
